keyword,Title,Reviews,Review_points,Address,Contry,City,State,Website,Phone,Open_Time,Page_URL,Google_id,Place_id,Additional_info,Latitude,Longitude,Category,Main_image,Image_1,Image_2,Image_3,Description,Price_Range,Current_Status,Plus_code_URL,Plus_code,Delivery,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday,Popular_times_0,Popular_times_1,Popular_times_2,Popular_times_3,Popular_times_4,Popular_times_5,Popular_times_6
Seattle - guitar repair,Kitsap Music,53,4.3,"2915 Wheaton Way, Bremerton, WA 98310",null,Bremerton,Washington,null,(360) 373-0337,"Tuesday 12–4 PM  2023-09-05
Wednesday 12–4 PM  2023-09-06
Thursday 12–4 PM  2023-09-07
Friday 12–4 PM  2023-09-08
Saturday 11 AM–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 12–4 PM  2023-09-11
 ",https://www.google.com/maps/place/Kitsap+Music/data=!4m5!3m4!1s0x549039e6888c6683:0x8c326bb4a2c9fec8!8m2!3d47.5900884!4d-122.6298288?authuser=0&hl=en&rclk=1,0x549039e6888c6683:0x8c326bb4a2c9fec8,ChIJg2aMiOY5kFQRyP7JorRrMow,,47.5900884,-122.6298288,Music store,https://lh5.googleusercontent.com/p/AF1QipPN1L25mCJi2UMMb0JV7MPjJAnFCAbBoCV2CynZ=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMmxIEBGDDNua7kkeW6LIG1Q6oygu05IUi5bhj6=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPN1L25mCJi2UMMb0JV7MPjJAnFCAbBoCV2CynZ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNacGbdezwjNc4xZj2a34QhlKMmyQg_pm9EMpGE=w1024-h960-p-k-no,"Veteran musical instrument shop featuring guitars, amps & more plus books, repairs & lessons.",None,,"https://plus.codes/H9RC+23 Bremerton, Washington","H9RC+23 Bremerton, Washington",Onsite services,Monday 12–4 PM  2023-09-11,Tuesday 12–4 PM  2023-09-05,Wednesday 12–4 PM  2023-09-06,Thursday 12–4 PM  2023-09-07,Friday 12–4 PM  2023-09-08,Saturday 11 AM–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Music & Arts,36,4.1,"13306 SE 240th St, Kent, WA 98042",null,Kent,Washington,https://stores.musicarts.com/wa/kent/music-store-4763.html,(253) 850-8000,"Tuesday 11 AM–8 PM  2023-09-05
Wednesday 11 AM–8 PM  2023-09-06
Thursday 11 AM–8 PM  2023-09-07
Friday 11 AM–8 PM  2023-09-08
Saturday 10 AM–5 PM  2023-09-09
Sunday 12–5 PM  2023-09-10
Monday 11 AM–8 PM  2023-09-11
 ",https://www.google.com/maps/place/Music+&+Arts/data=!4m5!3m4!1s0x54905e8bc78ffaa1:0xb3923db49291e116!8m2!3d47.3876162!4d-122.1636237?authuser=0&hl=en&rclk=1,0x54905e8bc78ffaa1:0xb3923db49291e116,ChIJofqPx4tekFQRFuGRkrQ9krM,,47.3876162,-122.1636237,Music store,https://lh5.googleusercontent.com/p/AF1QipO74GsvLG5OBIOXT_Aam4LmopDgQzD6ObbhRF0k=w408-h240-k-no-pi-0-ya194.92964-ro0-fo100,https://lh5.googleusercontent.com/p/AF1QipO74GsvLG5OBIOXT_Aam4LmopDgQzD6ObbhRF0k=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipODqm1W_QheXUKj32wQBTY4kbfuLY5MQvl4OCv4=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN5JdTW4jrhkj5fTctIFO-qDmTj4OwBN8tgyAp7=w1024-h960-p-k-no,"Retail chain offering musical instruments, audio gear & accessories, plus rental & repair services.",None,,"https://plus.codes/9RQP+2H Kent, Washington","9RQP+2H Kent, Washington",In-store pickup,Monday 11 AM–8 PM  2023-09-11,Tuesday 11 AM–8 PM  2023-09-05,Wednesday 11 AM–8 PM  2023-09-06,Thursday 11 AM–8 PM  2023-09-07,Friday 11 AM–8 PM  2023-09-08,Saturday 10 AM–5 PM  2023-09-09,Sunday 12–5 PM  2023-09-10,,,,,,,
Seattle - guitar repair,"EGW Guitars: custom guitars, service, and repair",18,5,"7110 Camus Rd NW, Olympia, WA 98502",null,Olympia,Washington,http://www.egwguitars.com/,(360) 545-3371,"Tuesday 9 AM–3 PM  2023-09-05
Wednesday 9 AM–2 PM  2023-09-06
Thursday 9 AM–3 PM  2023-09-07
Friday 9 AM–3 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday 9 AM–3 PM  2023-09-11
 ","https://www.google.com/maps/place/EGW+Guitars:+custom+guitars,+service,+and+repair/data=!4m5!3m4!1s0x54919fd3fe2b9923:0x8c43ba5935b72b1c!8m2!3d47.1353347!4d-122.9783014?authuser=0&hl=en&rclk=1",0x54919fd3fe2b9923:0x8c43ba5935b72b1c,ChIJI5kr_tOfkVQRHCu3NVm6Q4w,,47.1353347,-122.9783014,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipN9MF56ZiBxvwKt1jS-SF9SHY9RUXzEjARUIshI=w408-h581-k-no,https://lh5.googleusercontent.com/p/AF1QipOqmAEYVLjkcS77mtmrFDlJH0s8yfYsQltWSmM9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOqmAEYVLjkcS77mtmrFDlJH0s8yfYsQltWSmM9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN-Tknsvj7KFKQGsei6gylrCOXvNhWK-vLW5V-5=w1024-h960-p-k-no,null,None,,"https://plus.codes/42PC+4M Olympia, Washington","42PC+4M Olympia, Washington",Wheelchair accessible seating,Monday 9 AM–3 PM  2023-09-11,Tuesday 9 AM–3 PM  2023-09-05,Wednesday 9 AM–2 PM  2023-09-06,Thursday 9 AM–3 PM  2023-09-07,Friday 9 AM–3 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Applebaum Violin Shop,71,4.8,"1948 Pacific Ave, Tacoma, WA 98402",null,Tacoma,Washington,http://www.applebaumviolinshop.com/,(253) 272-4754,"Tuesday 11 AM–5 PM  2023-09-05
Wednesday 11 AM–5 PM  2023-09-06
Thursday 11 AM–5 PM  2023-09-07
Friday 11 AM–5 PM  2023-09-08
Saturday 10 AM–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Applebaum+Violin+Shop/data=!4m5!3m4!1s0x549055774b717b21:0x30c27cf4832efa12!8m2!3d47.2434695!4d-122.4367626?authuser=0&hl=en&rclk=1,0x549055774b717b21:0x30c27cf4832efa12,ChIJIXtxS3dVkFQREvoug_R8wjA,,47.2434695,-122.4367626,Violin shop,https://lh5.googleusercontent.com/p/AF1QipOy08-VUniuQ3VovmmrG1_2FkmBoJfkSywgn8Q7=w408-h551-k-no,https://lh5.googleusercontent.com/p/AF1QipNQl9TOB8UEqtlSRXcAj_VXkr8xUc6bl4e6Cy8=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPJd_A2WN4bPeewvXbgYa5gV01GPlq8nN1-I9s=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPYBp9kt8nBswDnhgCxKfKEUcfJI-e1etAdncnS=w1024-h960-p-k-no,"String shop with in-house violin-makers offering sales & repair of violins, violas, cellos & bows.",None,,"https://plus.codes/6HV7+97 Tacoma, Washington","6HV7+97 Tacoma, Washington",Onsite services,Monday Closed  2023-09-11,Tuesday 11 AM–5 PM  2023-09-05,Wednesday 11 AM–5 PM  2023-09-06,Thursday 11 AM–5 PM  2023-09-07,Friday 11 AM–5 PM  2023-09-08,Saturday 10 AM–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Rain Song Graphite Guitars,2,5,"12604 NE 178th St, Woodinville, WA 98072",null,Woodinville,Washington,http://www.rainsong.com/,(425) 485-7551,"Tuesday 8 AM–4:30 PM  2023-09-05
Wednesday 8 AM–4:30 PM  2023-09-06
Thursday 8 AM–4:30 PM  2023-09-07
Friday 8 AM–4:30 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday 8 AM–4:30 PM  2023-09-11
 ",https://www.google.com/maps/place/Rain+Song+Graphite+Guitars/data=!4m5!3m4!1s0x54900e7e172f5409:0x373d484a49fbced2!8m2!3d47.7571378!4d-122.1721281?authuser=0&hl=en&rclk=1,0x54900e7e172f5409:0x373d484a49fbced2,ChIJCVQvF34OkFQR0s77SUpIPTc,,47.7571378,-122.1721281,Manufacturer,null,null,null,null,null,None,,"https://plus.codes/QR4H+V4 Woodinville, Washington","QR4H+V4 Woodinville, Washington",null,Monday 8 AM–4:30 PM  2023-09-11,Tuesday 8 AM–4:30 PM  2023-09-05,Wednesday 8 AM–4:30 PM  2023-09-06,Thursday 8 AM–4:30 PM  2023-09-07,Friday 8 AM–4:30 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Acme Instruments,null,null,"117 N 36th St B, Seattle, WA 98103",null,Seattle,Washington,http://www.acmeverb.com/,null, ,https://www.google.com/maps/place/Acme+Instruments/data=!4m5!3m4!1s0x549015a854e15555:0xc835469b05f9efb3!8m2!3d47.6525166!4d-122.3569785?authuser=0&hl=en&rclk=1,0x549015a854e15555:0xc835469b05f9efb3,ChIJVVXhVKgVkFQRs-_5BZtGNcg,,47.6525166,-122.3569785,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipPccUoRZkmeHtLDY9XN20GNUKmn43ngaCRb09Sd=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipPccUoRZkmeHtLDY9XN20GNUKmn43ngaCRb09Sd=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOpOL85RMKN6luIZPqmdfngbcz6dhdwuwaaKQ8W=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/8Gy_jteCiXgE9R0-zBp-1Q=w1024-h960-p-k-no,null,null,,"https://plus.codes/MJ3V+26 Seattle, Washington","MJ3V+26 Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Hammond Ashley Violins,41,4.7,"970 5th Ave NW #100, Issaquah, WA 98027",null,Issaquah,Washington,http://www.hammondashley.com/,(425) 392-3963,"Tuesday 10 AM–6 PM  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday 10 AM–6 PM  2023-09-08
Saturday 10 AM–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Hammond+Ashley+Violins/data=!4m5!3m4!1s0x54906f87559b56f3:0x540bd41eb03e2058!8m2!3d47.5403979!4d-122.0436048?authuser=0&hl=en&rclk=1,0x54906f87559b56f3:0x540bd41eb03e2058,ChIJ81abVYdvkFQRWCA-sB7UC1Q,,47.5403979,-122.0436048,Violin shop,https://lh5.googleusercontent.com/p/AF1QipMQYCdeHvzY4e1Mc7sy92vql_83aErULhAQDpGO=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipMQYCdeHvzY4e1Mc7sy92vql_83aErULhAQDpGO=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM_mIMhkVhZveBp_XK-Z66brvqdu73U43g4WDOY=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNAZNZiiFfL7Xkgo5ruexpch9z7Dl2Bg8BEGVoC=w1024-h960-p-k-no,"Long-running musical instrument store & workshop offering services like repairs, lessons & rentals.",None,,"https://plus.codes/GXR4+5H Issaquah, Washington","GXR4+5H Issaquah, Washington",In-store pickup,Monday Closed  2023-09-11,Tuesday 10 AM–6 PM  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday 10 AM–6 PM  2023-09-08,Saturday 10 AM–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,TSIORBA: Classical & Flamenco Guitar Luthier Repair Shop,52,5,"3816 SE Liebe St, Portland, OR 97202",null,Portland,Oregon,https://tsiorba.com/,(503) 261-3942,"Tuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–6 PM  2023-09-08
Saturday 11 AM–3 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/TSIORBA:+Classical+&+Flamenco+Guitar+Luthier+Repair+Shop/data=!4m5!3m4!1s0x5495a077068b7e69:0x61bc6044bf81c450!8m2!3d45.4872716!4d-122.6232309?authuser=0&hl=en&rclk=1,0x5495a077068b7e69:0x61bc6044bf81c450,ChIJaX6LBneglVQRUMSBv0RgvGE,,45.4872716,-122.6232309,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipPFIKL88KoIeHuPPkxfcA4EbqUN7itE84uLcmEC=w408-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPFIKL88KoIeHuPPkxfcA4EbqUN7itE84uLcmEC=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPkR4UmP2CeOMebbyShjQjN5CbQLLx0Q7UOJdgv=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPkR4UmP2CeOMebbyShjQjN5CbQLLx0Q7UOJdgv=w1024-h960-p-k-no,null,None,,"https://plus.codes/F9PG+WP Portland, Oregon","F9PG+WP Portland, Oregon",null,Monday Closed  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–6 PM  2023-09-08,Saturday 11 AM–3 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,West Coast Drum Shop,88,5,"1659 133rd Pl NE, Bellevue, WA 98005",null,Bellevue,Washington,https://www.wcdrumshop.com/,(425) 502-7029,"LGBTQ+ friendlyTuesday 11 AM–7 PM  2023-09-05
Wednesday 11 AM–7 PM  2023-09-06
Thursday 11 AM–7 PM  2023-09-07
Friday 11 AM–7 PM  2023-09-08
Saturday 11 AM–5 PM  2023-09-09
Sunday 11 AM–5 PM  2023-09-10
Monday 11 AM–7 PM  2023-09-11
 ",https://www.google.com/maps/place/West+Coast+Drum+Shop/data=!4m5!3m4!1s0x54906d6621c84d0b:0x4d6aa0fe9f061f13!8m2!3d47.6250631!4d-122.1625654?authuser=0&hl=en&rclk=1,0x54906d6621c84d0b:0x4d6aa0fe9f061f13,ChIJC03IIWZtkFQREx8Gn_6gak0,LGBTQ+ friendly,47.6250631,-122.1625654,Music store,https://lh5.googleusercontent.com/p/AF1QipMGj_K25dAeiDeQxNJ3_bPrn2VO6uT0jrX1iRtN=w408-h486-k-no,https://lh5.googleusercontent.com/p/AF1QipPjGgn6RjnbQBi49UZopkzV77bHnOGyjWm5bi1X=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMuvzCiJqUzUreGDq4zNx1qMLWfavQ0kUfhgCHX=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP0spZlr2v6LhSPP_BFeEzJ7m8SJCbXRbeLkYkh=w1024-h960-p-k-no,null,None,,"https://plus.codes/JRGP+2X Bellevue, Washington","JRGP+2X Bellevue, Washington",Online estimates,Monday 11 AM–7 PM  2023-09-11,Tuesday 11 AM–7 PM  2023-09-05,Wednesday 11 AM–7 PM  2023-09-06,Thursday 11 AM–7 PM  2023-09-07,Friday 11 AM–7 PM  2023-09-08,Saturday 11 AM–5 PM  2023-09-09,Sunday 11 AM–5 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Robert Samuelson,6,5,"1515 E Union St, Seattle, WA 98122",null,Seattle,Washington,http://www.pianotuned.net/,(206) 325-1752, ,https://www.google.com/maps/place/Robert+Samuelson/data=!4m5!3m4!1s0x54906ace232df0af:0x10eef7fd5c4632c4!8m2!3d47.612683!4d-122.3119419?authuser=0&hl=en&rclk=1,0x54906ace232df0af:0x10eef7fd5c4632c4,ChIJr_AtI85qkFQRxDJGXP337hA,,47.612683,-122.3119419,Piano tuning service,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uqY4yrNOTAuDn6pAoc5SQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.02588&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/uqY4yrNOTAuDn6pAoc5SQw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNxbdJuDWykTstN120h-DCsa5msuvCu6eyaYDqe=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/uqY4yrNOTAuDn6pAoc5SQw=w1024-h960-p-k-no,null,None,,"https://plus.codes/JM7Q+36 Seattle, Washington","JM7Q+36 Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Bigfoot Music,247,4.7,"3405 172nd St NE #21st, Arlington, WA 98223",null,Arlington,Washington,http://www.bigfootmusic.com/,(360) 651-2299,"Tuesday 10 AM–7 PM  2023-09-05
Wednesday 10 AM–7 PM  2023-09-06
Thursday 10 AM–7 PM  2023-09-07
Friday 10 AM–7 PM  2023-09-08
Saturday 10 AM–6 PM  2023-09-09
Sunday 12–3 PM  2023-09-10
Monday 10 AM–7 PM  2023-09-11
 ",https://www.google.com/maps/place/Bigfoot+Music/data=!4m5!3m4!1s0x54855048d6220c1b:0xbf0c056e04ed5328!8m2!3d48.153201!4d-122.1848989?authuser=0&hl=en&rclk=1,0x54855048d6220c1b:0xbf0c056e04ed5328,ChIJGwwi1khQhVQRKFPtBG4FDL8,,48.153201,-122.1848989,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipNsMYhhbKzw42VhNX8BS-CYVlryORyudnol65pS=w408-h365-k-no,https://lh5.googleusercontent.com/p/AF1QipPMbOcbe2004cNYq7FPEZGtMmEXfvWKVOXkdbhv=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNAjvwCRTIKkIwt2SibCxdhh1wimZmK3onWAVio=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOyO6ZujjdCpXY6ZkFEUc6TIvLwJGToBcAAd824=w1024-h960-p-k-no,null,None,,"https://plus.codes/5R38+72 Arlington, Washington","5R38+72 Arlington, Washington",In-store shopping,Monday 10 AM–7 PM  2023-09-11,Tuesday 10 AM–7 PM  2023-09-05,Wednesday 10 AM–7 PM  2023-09-06,Thursday 10 AM–7 PM  2023-09-07,Friday 10 AM–7 PM  2023-09-08,Saturday 10 AM–6 PM  2023-09-09,Sunday 12–3 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Music & Arts,26,4.3,"13500 Bel-Red Rd A, Bellevue, WA 98005",null,Bellevue,Washington,https://stores.musicarts.com/wa/bellevue/music-store-4761.html,(425) 643-3100,"Tuesday 12–8 PM  2023-09-05
Wednesday 12–8 PM  2023-09-06
Thursday 12–8 PM  2023-09-07
Friday 12–8 PM  2023-09-08
Saturday 10 AM–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 12–8 PM  2023-09-11
 ",https://www.google.com/maps/place/Music+&+Arts/data=!4m5!3m4!1s0x54906c558d510ff7:0xd437248d9f840d64!8m2!3d47.6235054!4d-122.1603216?authuser=0&hl=en&rclk=1,0x54906c558d510ff7:0xd437248d9f840d64,ChIJ9w9RjVVskFQRZA2En40kN9Q,,47.6235054,-122.1603216,Music store,https://lh5.googleusercontent.com/p/AF1QipMvDOCJhUAUkT5yckSG924vwr69FBA1jgfQrJJl=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMWbcB3p8AdfDHa1wMELF4mVt_JlnzeHvQjotz9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP_woHLgM6JW3nbguCFHdn6wi1-TvwLxnypiDbO=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMCVk9_QkBbHUfptD6JaUgN6nFxKnGiyHMp7-no=w1024-h960-p-k-no,"Retail chain offering musical instruments, audio gear & accessories, plus rental & repair services.",None,,"https://plus.codes/JRFQ+CV Bellevue, Washington","JRFQ+CV Bellevue, Washington",In-store pickup,Monday 12–8 PM  2023-09-11,Tuesday 12–8 PM  2023-09-05,Wednesday 12–8 PM  2023-09-06,Thursday 12–8 PM  2023-09-07,Friday 12–8 PM  2023-09-08,Saturday 10 AM–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Bell & Reed,null,null,"7641 46th Ave S, Seattle, WA 98118",null,Seattle,Washington,null,(206) 212-0335, ,https://www.google.com/maps/place/Bell+&+Reed/data=!4m5!3m4!1s0x549042060358b75f:0xb8e11bb3899502f7!8m2!3d47.5335392!4d-122.2756789?authuser=0&hl=en&rclk=1,0x549042060358b75f:0xb8e11bb3899502f7,ChIJX7dYAwZCkFQR9wKVibMb4bg,,47.5335392,-122.2756789,Musical instrument repair shop,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HgHDqau1TijcMS2v1dHfvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.38263&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/HgHDqau1TijcMS2v1dHfvw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/HgHDqau1TijcMS2v1dHfvw=w1024-h960-p-k-no,null,null,null,,"https://plus.codes/GPMF+CP Seattle, Washington","GPMF+CP Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Eastlake Guitar Studio,null,null,"2822 Eastlake Ave E, Seattle, WA 98102",null,Seattle,Washington,null,(206) 255-3986, ,https://www.google.com/maps/place/Eastlake+Guitar+Studio/data=!4m5!3m4!1s0x549014e47f94f1f1:0x874c8aec6f06a488!8m2!3d47.6462395!4d-122.3248866?authuser=0&hl=en&rclk=1,0x549014e47f94f1f1:0x874c8aec6f06a488,ChIJ8fGUf-QUkFQRiKQGb-yKTIc,,47.6462395,-122.3248866,Music instructor,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CJL2ZRpkavdKfguygsA3-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.521416&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/CJL2ZRpkavdKfguygsA3-Q=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/CJL2ZRpkavdKfguygsA3-Q=w1024-h960-p-k-no,null,null,null,,"https://plus.codes/JMWG+F2 Seattle, Washington","JMWG+F2 Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Seattle Classic Guitar Society,4,4.8,"8402 Greenwood Ave N, Seattle, WA 98103",null,Seattle,Washington,https://www.seattleguitar.org/,(206) 365-0845,"Tuesday 10 AM–5:30 PM  2023-09-05
Wednesday 10 AM–5:30 PM  2023-09-06
Thursday 10 AM–7 PM  2023-09-07
Friday 10 AM–5:30 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday 12–4 PM  2023-09-10
Monday 10 AM–5:30 PM  2023-09-11
 ",https://www.google.com/maps/place/Seattle+Classic+Guitar+Society/data=!4m5!3m4!1s0x5490142196cb0723:0x9167e90bdaee5737!8m2!3d47.6900123!4d-122.3549844?authuser=0&hl=en&rclk=1,0x5490142196cb0723:0x9167e90bdaee5737,ChIJIwfLliEUkFQRN1fu2gvpZ5E,,47.6900123,-122.3549844,Musician,https://lh5.googleusercontent.com/p/AF1QipOzuMwF5xTE5CjDsXEYsiS-TLiHFfGvxHELq3xT=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOzuMwF5xTE5CjDsXEYsiS-TLiHFfGvxHELq3xT=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/NCVNTcyAmKH8uhGwIx7waw=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/MJRW+22 Seattle, Washington","MJRW+22 Seattle, Washington",null,Monday 10 AM–5:30 PM  2023-09-11,Tuesday 10 AM–5:30 PM  2023-09-05,Wednesday 10 AM–5:30 PM  2023-09-06,Thursday 10 AM–7 PM  2023-09-07,Friday 10 AM–5:30 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday 12–4 PM  2023-09-10,,,,,,,
Seattle - guitar repair,JT Custom bass,5,5,"21011 9th Ave S, Des Moines, WA 98198",null,Des Moines,Washington,http://www.jtcustombass.com/,null,"Tuesday 8 AM–6 PM  2023-09-05
Wednesday 8 AM–6 PM  2023-09-06
Thursday 8 AM–6 PM  2023-09-07
Friday 8 AM–6 PM  2023-09-08
Saturday 8 AM–6 PM  2023-09-09
Sunday 8 AM–6 PM  2023-09-10
Monday 8 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/JT+Custom+bass/data=!4m5!3m4!1s0x54905b8429bbbd03:0x70e4872fe50118d9!8m2!3d47.4137533!4d-122.3242657?authuser=0&hl=en&rclk=1,0x54905b8429bbbd03:0x70e4872fe50118d9,ChIJA727KYRbkFQR2RgB5S-H5HA,,47.4137533,-122.3242657,Guitar store,https://lh5.googleusercontent.com/p/AF1QipPRkwyzihP0yYXtE99J3smqCf5WamGRumgZWj5R=w449-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipO6qO_hUmAMHb3jajfi-qi047-uX6joVFZPDLjB=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMCL24jDIRUvqUOqc4D8v-YLA3ENeVm1Q8EnyKt=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPdziXqE2-QqexJbkQH_zWQPBYrUtUkAxO27Yri=w1024-h960-p-k-no,null,None,,"https://plus.codes/CM7G+G7 Des Moines, Washington","CM7G+G7 Des Moines, Washington",In-store shopping,Monday 8 AM–6 PM  2023-09-11,Tuesday 8 AM–6 PM  2023-09-05,Wednesday 8 AM–6 PM  2023-09-06,Thursday 8 AM–6 PM  2023-09-07,Friday 8 AM–6 PM  2023-09-08,Saturday 8 AM–6 PM  2023-09-09,Sunday 8 AM–6 PM  2023-09-10,,,,,,,
